-5,5,-5,5
0.14,0.14
0,0,0,-1,1,1
-4.525,-5.025,-4.475,-5.025,-4.525,4.575000000000001,-4.475,4.575000000000001
-4.475,-5.025,-1.775,-5.025,-4.475,4.575000000000001,-1.775,4.575000000000001
-1.775,-5.025,-1.725,-5.025,-1.775,-1.8250000000000002,-1.725,-1.8250000000000002
-1.775,1.275,-1.725,1.275,-1.775,1.3249999999999997,-1.725,1.3249999999999997
-1.775,1.4250000000000003,-1.725,1.4250000000000003,-1.775,1.475,-1.725,1.475
-1.775,1.625,-1.725,1.625,-1.775,1.775,-1.725,1.775
-1.775,1.8250000000000002,-1.725,1.8250000000000002,-1.775,4.575000000000001,-1.725,4.575000000000001
-1.725,-5.025,-1.6750000000000003,-5.025,-1.725,-1.8250000000000002,-1.6750000000000003,-1.8250000000000002
-1.725,1.8250000000000002,-1.6750000000000003,1.8250000000000002,-1.725,4.575000000000001,-1.6750000000000003,4.575000000000001
-1.6749999999999998,-5.025,-1.625,-5.025,-1.6749999999999998,-1.8250000000000002,-1.625,-1.8250000000000002
-1.6749999999999998,1.8250000000000002,-1.625,1.8250000000000002,-1.6749999999999998,4.575000000000001,-1.625,4.575000000000001
-1.625,-5.025,-1.5750000000000002,-5.025,-1.625,-1.8250000000000002,-1.5750000000000002,-1.8250000000000002
-1.625,1.8250000000000002,-1.5750000000000002,1.8250000000000002,-1.625,4.575000000000001,-1.5750000000000002,4.575000000000001
-1.5749999999999997,-5.025,-1.525,-5.025,-1.5749999999999997,-1.8250000000000002,-1.525,-1.8250000000000002
-1.5749999999999997,1.8250000000000002,-1.525,1.8250000000000002,-1.5749999999999997,4.575000000000001,-1.525,4.575000000000001
-1.525,-5.025,-1.475,-5.025,-1.525,-1.8250000000000002,-1.475,-1.8250000000000002
-1.525,1.8250000000000002,-1.475,1.8250000000000002,-1.525,4.575000000000001,-1.475,4.575000000000001
-1.475,-5.025,-1.4250000000000003,-5.025,-1.475,-1.8250000000000002,-1.4250000000000003,-1.8250000000000002
-1.475,1.8250000000000002,-1.4250000000000003,1.8250000000000002,-1.475,4.575000000000001,-1.4250000000000003,4.575000000000001
-1.4249999999999998,-5.025,-1.375,-5.025,-1.4249999999999998,-1.8250000000000002,-1.375,-1.8250000000000002
-1.4249999999999998,1.8250000000000002,-1.375,1.8250000000000002,-1.4249999999999998,4.575000000000001,-1.375,4.575000000000001
-1.375,-5.025,-1.3250000000000002,-5.025,-1.375,-1.8250000000000002,-1.3250000000000002,-1.8250000000000002
-1.375,1.8250000000000002,-1.3250000000000002,1.8250000000000002,-1.375,4.575000000000001,-1.3250000000000002,4.575000000000001
-1.3249999999999997,-5.025,-1.275,-5.025,-1.3249999999999997,-1.8250000000000002,-1.275,-1.8250000000000002
-1.3249999999999997,1.8250000000000002,-1.275,1.8250000000000002,-1.3249999999999997,4.575000000000001,-1.275,4.575000000000001
-1.275,-5.025,-1.225,-5.025,-1.275,-1.8250000000000002,-1.225,-1.8250000000000002
-1.275,1.8250000000000002,-1.225,1.8250000000000002,-1.275,4.575000000000001,-1.225,4.575000000000001
-1.225,-5.025,-1.1750000000000003,-5.025,-1.225,-1.8250000000000002,-1.1750000000000003,-1.8250000000000002
-1.225,1.8250000000000002,-1.1750000000000003,1.8250000000000002,-1.225,4.575000000000001,-1.1750000000000003,4.575000000000001
-1.1749999999999998,-5.025,-1.125,-5.025,-1.1749999999999998,-1.8250000000000002,-1.125,-1.8250000000000002
-1.1749999999999998,1.8250000000000002,-1.125,1.8250000000000002,-1.1749999999999998,4.575000000000001,-1.125,4.575000000000001
-1.125,-5.025,-1.0750000000000002,-5.025,-1.125,-1.8250000000000002,-1.0750000000000002,-1.8250000000000002
-1.125,1.8250000000000002,-1.0750000000000002,1.8250000000000002,-1.125,4.575000000000001,-1.0750000000000002,4.575000000000001
-1.0749999999999997,-5.025,-1.025,-5.025,-1.0749999999999997,-1.8250000000000002,-1.025,-1.8250000000000002
-1.0749999999999997,1.8250000000000002,-1.025,1.8250000000000002,-1.0749999999999997,4.575000000000001,-1.025,4.575000000000001
-1.025,-5.025,-0.975,-5.025,-1.025,-1.8250000000000002,-0.975,-1.8250000000000002
-1.025,1.8250000000000002,-0.975,1.8250000000000002,-1.025,4.575000000000001,-0.975,4.575000000000001
-0.9750000000000002,-5.025,-0.9250000000000002,-5.025,-0.9750000000000002,-1.8250000000000002,-0.9250000000000002,-1.8250000000000002
-0.9750000000000002,1.8250000000000002,-0.9250000000000002,1.8250000000000002,-0.9750000000000002,4.575000000000001,-0.9250000000000002,4.575000000000001
-0.9249999999999999,-5.025,-0.8749999999999999,-5.025,-0.9249999999999999,-1.8250000000000002,-0.8749999999999999,-1.8250000000000002
-0.9249999999999999,1.8250000000000002,-0.8749999999999999,1.8250000000000002,-0.9249999999999999,4.575000000000001,-0.8749999999999999,4.575000000000001
-0.8750000000000001,-5.025,-0.8250000000000001,-5.025,-0.8750000000000001,-1.8250000000000002,-0.8250000000000001,-1.8250000000000002
-0.8750000000000001,1.8250000000000002,-0.8250000000000001,1.8250000000000002,-0.8750000000000001,4.575000000000001,-0.8250000000000001,4.575000000000001
-0.8249999999999998,-5.025,-0.7749999999999998,-5.025,-0.8249999999999998,-1.8250000000000002,-0.7749999999999998,-1.8250000000000002
-0.8249999999999998,1.8250000000000002,-0.7749999999999998,1.8250000000000002,-0.8249999999999998,4.575000000000001,-0.7749999999999998,4.575000000000001
-0.775,-5.025,-0.725,-5.025,-0.775,-1.8250000000000002,-0.725,-1.8250000000000002
-0.775,1.8250000000000002,-0.725,1.8250000000000002,-0.775,4.575000000000001,-0.725,4.575000000000001
-0.7250000000000002,-5.025,-0.6750000000000002,-5.025,-0.7250000000000002,-1.8250000000000002,-0.6750000000000002,-1.8250000000000002
-0.7250000000000002,-0.675,-0.6750000000000002,-0.675,-0.7250000000000002,-0.475,-0.6750000000000002,-0.475
-0.7250000000000002,0.5250000000000004,-0.6750000000000002,0.5250000000000004,-0.7250000000000002,0.6750000000000004,-0.6750000000000002,0.6750000000000004
-0.7250000000000002,1.8250000000000002,-0.6750000000000002,1.8250000000000002,-0.7250000000000002,4.575000000000001,-0.6750000000000002,4.575000000000001
-0.6749999999999999,-5.025,-0.6249999999999999,-5.025,-0.6749999999999999,-1.8250000000000002,-0.6249999999999999,-1.8250000000000002
-0.6749999999999999,-0.7250000000000002,-0.6249999999999999,-0.7250000000000002,-0.6749999999999999,-0.42500000000000016,-0.6249999999999999,-0.42500000000000016
-0.6749999999999999,0.475,-0.6249999999999999,0.475,-0.6749999999999999,0.775,-0.6249999999999999,0.775
